,height,weight,age,LWF,SS,CF,RWF,LMF,DMF,CMF,AMF,RMF,LB,CB,RB,offensive_awareness,ball_control,dribbling,tight_possession,low_pass,lofted_pass,finishing,heading,place_kicking,curl,speed,acceleration,kicking_power,jump,physical_contact,balance,stamina,defensive_awareness,ball_winning,aggression,gk_awareness,gk_catching,gk_clearing,gk_reflexes,gk_reach,weak_foot_usage,weak_foot_accuracy,form,injury_resistance,overall_rating,rating_as_GK,rating_as_CB,rating_as_LB,rating_as_RB,rating_as_DMF,rating_as_CMF,rating_as_LMF,rating_as_RMF,rating_as_AMF,rating_as_LWF,rating_as_RWF,rating_as_SS,rating_as_CF,skill_cross_over_turn,skill_early_cross,skill_first_time_shot,skill_incisive_run,skill_one_touch_pass,skill_chip_shot_control,skill_heel_trick,skill_man_marking,skill_interception,skill_gk_penalty_saver,skill_penalty_specialist,skill_step_on_skill_control,skill_rising_shots,skill_marseille_turn,skill_gk_high_punt,skill_heading,skill_dipping_shot,skill_outside_curler,skill_captaincy,skill_gamesmanship,skill_gk_low_punt,skill_low_lofted_pass,skill_through_passing,skill_fighting_spirit,skill_flip_flap,skill_weighted_pass,skill_pinpoint_crossing,skill_sombrero,skill_acrobatic_clear,skill_cut_behind_turn,skill_long_range_drive,skill_scotch_move,skill_acrobatic_finishing,skill_double_touch,skill_gk_long_throw,skill_long_throw,skill_scissors_feint,skill_long_range_shooting,skill_track_back,skill_rabona,skill_knuckle_shot,skill_no_look_pass,skill_super_sub,com_playing_style_trickster,com_playing_style_mazing_run,com_playing_style_speeding_bullet,com_playing_style_incisive_run,com_playing_style_early_cross,com_playing_style_long_ball_expert,com_playing_style_long_ranger,rating_stars
6071,177,74,27,0.0,0.0,0.0,0.0,0,2,1,1,1,1,0,1,61,70,69,66,70,69,64,64,55,62,71,72,75,79,78,66,78,64,69,70,40,40,40,40,40,3,3,6,2,69,40,60,66,66,69,63,59,62,61,58,58,59,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6072,185,80,31,0.0,0.0,0.0,0.0,1,0,0,0,0,2,2,2,60,66,62,63,66,66,58,75,60,62,72,68,65,77,79,65,78,72,72,69,40,40,40,40,40,3,3,5,2,69,40,69,67,67,60,56,59,56,53,54,54,54,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6073,185,75,30,1.0,0.0,0.0,0.0,2,1,1,1,2,1,0,2,65,69,69,64,67,70,62,61,72,66,71,74,70,65,72,70,72,67,69,65,40,40,40,40,40,2,3,5,2,69,40,55,64,69,63,61,64,64,61,60,58,58,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6074,180,69,29,2.0,1.0,1.0,0.0,2,1,1,2,2,0,0,0,69,71,74,70,71,73,68,62,73,76,71,73,70,64,65,78,74,62,59,58,40,40,40,40,40,3,3,5,3,69,40,50,61,61,66,65,67,67,69,65,61,65,63,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
6075,176,69,31,0.0,0.0,0.0,0.0,1,1,2,2,1,0,0,0,69,73,69,72,71,70,64,63,65,67,73,72,72,73,65,66,76,65,68,70,40,40,40,40,40,4,4,5,2,69,40,56,64,64,65,69,65,65,66,61,61,61,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6076,194,88,30,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,1,52,65,59,60,61,68,59,77,64,58,68,63,71,73,80,64,70,77,76,73,40,40,40,40,40,2,2,4,3,69,40,69,60,62,56,52,50,50,49,49,49,50,49,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6077,189,77,27,,,,,0,0,0,0,0,0,0,0,50,62,57,48,62,68,47,60,49,47,66,65,75,76,75,60,60,65,54,51,76,73,73,79,77,4,4,5,2,69,69,52,54,54,51,48,48,48,46,46,46,47,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6078,184,81,28,0.0,1.0,2.0,0.0,0,0,0,0,0,0,0,0,75,68,67,66,66,65,73,80,66,62,74,73,76,77,80,63,71,43,45,51,40,40,40,40,40,3,2,4,2,69,40,52,57,57,58,56,58,58,59,60,60,63,69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6079,191,74,33,,,,,0,0,0,0,0,0,0,0,42,58,57,46,65,56,42,70,44,45,66,67,77,76,82,70,71,63,54,47,79,69,72,77,79,2,2,6,2,69,69,55,52,52,49,47,46,46,42,43,43,44,40,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6080,186,88,30,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,57,70,68,61,70,70,62,72,60,67,68,65,72,74,77,69,73,75,74,71,40,40,40,40,40,2,2,5,3,69,40,69,62,62,62,58,55,55,56,54,54,55,53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6081,185,71,30,0.0,1.0,2.0,0.0,0,0,0,0,0,0,0,0,75,69,68,65,66,65,74,75,54,64,66,65,74,81,70,63,79,53,55,61,40,40,40,40,40,3,3,4,2,69,40,55,59,59,59,57,56,56,59,58,58,62,69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6082,188,92,37,,,,,0,0,0,0,0,0,0,0,42,55,56,46,58,61,45,60,49,43,68,73,76,77,77,67,60,45,46,47,79,74,77,74,73,2,2,5,3,69,69,45,49,49,45,43,46,46,41,43,43,44,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6083,181,82,30,,,,,0,0,0,0,0,0,0,0,45,51,50,46,55,55,45,60,50,50,65,65,72,77,76,70,65,61,45,47,78,75,75,75,75,2,2,4,3,69,69,49,49,49,44,40,42,42,40,40,40,41,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6084,175,64,27,0.0,1.0,0.0,1.0,0,2,2,2,2,1,2,2,65,71,70,67,68,69,58,64,57,57,74,78,68,68,70,68,72,70,72,67,40,40,40,40,40,2,2,3,3,69,40,62,65,69,64,64,60,65,63,58,60,62,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6085,174,68,25,0.0,0.0,0.0,0.0,0,2,2,1,1,0,0,1,68,72,68,75,71,69,60,68,65,65,75,75,70,70,70,72,75,68,68,72,40,40,40,40,40,3,3,3,3,69,40,58,65,67,67,69,62,65,63,60,60,61,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6086,182,77,36,,,,,0,0,0,0,0,0,0,0,41,60,57,46,61,59,45,60,45,45,67,66,80,75,80,60,58,43,45,47,80,73,75,73,75,4,4,4,3,69,69,45,48,48,46,44,46,46,42,44,44,45,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6087,177,73,33,2.0,2.0,2.0,1.0,2,0,0,1,1,0,0,0,75,72,68,67,71,67,72,72,65,65,78,78,78,72,74,66,74,49,45,49,40,40,40,40,40,2,2,4,3,69,40,50,59,59,61,60,67,65,65,67,65,68,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6088,185,79,27,,,,,0,0,0,0,0,0,0,0,45,50,55,48,65,68,49,60,50,49,65,67,71,82,75,60,63,67,66,47,80,74,74,76,75,2,2,5,3,69,69,55,53,53,49,46,45,45,42,43,43,44,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6089,173,75,25,0.0,0.0,0.0,0.0,2,0,0,0,0,2,0,0,65,70,70,66,64,68,60,60,62,72,77,76,70,70,68,70,75,65,65,67,40,40,40,40,40,2,2,4,3,69,40,55,69,63,61,58,66,61,57,58,58,59,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6090,176,74,34,0.0,0.0,0.0,0.0,1,2,2,1,1,0,0,1,68,73,70,71,71,72,65,68,69,72,73,70,75,65,68,70,73,70,70,60,40,40,40,40,40,3,3,6,3,69,40,57,63,65,68,69,64,64,64,60,60,61,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6091,181,73,32,0.0,0.0,0.0,0.0,0,2,0,0,0,0,2,0,61,60,64,59,67,69,52,78,51,54,70,68,73,78,75,66,82,76,68,67,40,40,40,40,40,3,3,5,3,69,40,69,63,63,63,56,55,55,52,53,53,53,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6092,174,73,28,0.0,2.0,1.0,0.0,1,0,1,2,0,0,0,0,74,73,76,75,71,69,71,62,65,65,75,80,67,71,61,60,76,51,43,55,40,40,40,40,40,4,4,4,3,69,40,46,61,61,62,66,68,65,69,64,64,70,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6093,178,76,26,,,,,0,0,0,0,0,0,0,0,50,59,53,46,59,64,45,60,45,41,65,70,73,72,71,62,70,70,50,47,80,76,75,81,75,4,2,5,3,69,69,51,53,53,48,47,46,46,42,45,45,45,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6094,184,80,27,0.0,0.0,0.0,0.0,0,1,0,0,0,0,2,1,60,62,58,55,65,60,55,78,55,60,68,68,70,75,78,68,75,78,75,75,40,40,40,40,40,3,3,6,2,69,40,69,61,63,59,52,51,51,49,50,50,51,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6095,163,60,28,0.0,1.0,0.0,1.0,1,1,2,2,2,0,0,0,68,74,75,74,72,72,68,60,71,72,75,76,75,67,65,71,75,50,50,53,40,40,40,40,40,3,3,5,3,69,40,46,60,60,65,68,67,69,69,63,65,67,61,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6096,172,72,29,0.0,0.0,0.0,1.0,0,1,2,1,2,1,0,2,68,69,70,70,68,70,60,65,65,70,75,79,71,68,65,75,75,66,66,67,40,40,40,40,40,3,3,3,2,69,40,55,66,68,64,65,62,69,62,60,62,61,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6097,186,88,34,0.0,1.0,2.0,0.0,0,0,0,0,0,0,0,0,78,69,68,68,65,65,70,74,65,65,70,65,75,74,78,70,72,50,50,49,40,40,40,40,40,3,3,5,3,69,40,52,57,57,59,57,57,57,59,59,59,62,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6098,173,67,27,0.0,0.0,0.0,0.0,2,0,1,0,0,2,0,1,67,70,70,68,66,63,57,60,66,75,78,82,66,70,65,70,75,65,64,62,40,40,40,40,40,2,3,4,2,69,40,54,69,65,61,61,68,63,57,60,60,60,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
6099,174,73,32,0.0,0.0,0.0,0.0,0,0,0,1,1,2,2,2,70,67,67,65,65,65,64,64,75,70,77,75,78,67,70,66,75,65,65,64,40,40,40,40,40,4,4,6,3,69,40,60,66,69,60,57,60,63,60,60,60,60,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6100,174,66,29,1.0,0.0,0.0,0.0,2,0,0,0,0,2,0,1,65,67,67,66,65,67,63,60,68,69,78,78,75,70,68,71,75,60,64,71,40,40,40,40,40,3,3,6,2,69,40,54,69,64,60,57,66,61,57,61,59,59,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
6101,175,68,27,2.0,0.0,0.0,1.0,2,0,1,0,2,0,0,0,67,73,75,69,69,66,63,60,55,63,82,85,65,67,65,85,76,45,46,62,40,40,40,40,40,2,2,4,2,69,40,45,61,61,60,64,69,70,61,67,65,64,59,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,1
6102,168,62,27,0.0,0.0,0.0,0.0,1,0,0,0,0,2,0,0,61,67,69,65,66,71,57,65,66,71,73,71,75,77,65,67,76,67,68,71,40,40,40,40,40,2,2,5,2,69,40,57,69,62,61,58,61,58,55,56,56,56,52,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
6103,187,78,35,0.0,0.0,0.0,0.0,0,0,0,0,0,0,2,0,60,70,67,68,70,72,55,75,62,62,65,70,65,77,76,65,75,72,72,80,40,40,40,40,40,2,2,6,2,69,40,69,63,63,62,59,56,56,56,54,54,55,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6104,185,76,32,0.0,0.0,0.0,0.0,1,2,0,0,0,2,2,2,60,62,69,66,63,72,60,65,55,65,77,78,68,62,73,65,76,70,68,68,40,40,40,40,40,2,3,5,2,69,40,62,69,67,64,57,63,60,55,57,57,57,52,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
6105,181,78,34,,,,,0,0,0,0,0,0,0,0,41,47,44,47,47,50,41,60,45,46,60,61,80,82,75,65,55,42,44,52,74,74,75,78,78,2,2,4,3,69,69,44,42,42,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6106,179,71,28,2.0,2.0,2.0,1.0,1,0,0,1,1,0,0,0,69,75,75,68,66,70,68,70,61,71,79,76,73,65,66,71,75,45,44,50,40,40,40,40,40,2,2,4,2,69,40,46,59,59,61,61,66,66,65,69,65,68,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1
6107,168,64,34,0.0,0.0,0.0,0.0,2,1,1,0,0,2,0,0,64,72,69,66,66,73,60,57,67,71,79,78,73,60,62,75,77,62,61,73,40,40,40,40,40,2,2,4,2,69,40,50,69,62,64,63,67,62,58,60,60,60,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
6108,176,71,27,0.0,0.0,0.0,0.0,0,2,2,1,0,0,0,0,56,73,65,68,70,72,62,69,55,60,72,74,68,78,66,75,82,67,72,76,40,40,40,40,40,2,2,4,2,69,40,60,65,65,69,66,59,59,61,57,57,58,53,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6109,187,82,29,0.0,0.0,0.0,0.0,0,1,0,0,0,1,2,1,60,63,62,58,67,65,53,79,56,57,70,70,65,73,81,60,71,76,72,77,40,40,40,40,40,3,3,5,3,69,40,69,64,64,60,54,53,53,51,52,52,52,49,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6110,179,77,30,0.0,0.0,0.0,0.0,0,2,2,1,1,0,0,0,62,73,72,68,70,72,63,75,58,65,69,70,70,76,74,66,78,66,71,76,40,40,40,40,40,2,2,4,2,69,40,62,64,64,68,69,59,62,62,58,58,59,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6111,176,64,27,0.0,2.0,2.0,1.0,1,0,1,2,1,0,0,0,66,73,76,75,77,73,65,65,70,73,74,77,76,68,64,72,73,50,46,63,40,40,40,40,40,3,2,5,3,69,40,47,60,60,64,67,67,67,69,62,64,68,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6112,185,80,30,0.0,0.0,0.0,0.0,1,1,0,0,1,2,2,0,65,66,66,70,66,68,55,66,55,62,75,71,66,75,72,70,73,71,73,72,40,40,40,40,40,2,2,5,3,69,40,65,69,63,62,57,60,60,55,56,56,56,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6113,174,68,26,0.0,0.0,0.0,0.0,1,2,2,0,1,0,0,1,67,69,67,69,65,65,60,62,61,62,73,69,66,82,65,75,80,70,74,75,40,40,40,40,40,2,2,4,3,69,40,60,64,66,69,63,61,61,56,57,57,57,55,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
6114,191,85,26,0.0,0.0,0.0,0.0,0,0,0,0,0,1,2,0,57,67,62,63,67,70,56,72,56,62,69,68,74,76,82,64,75,72,75,73,40,40,40,40,40,1,2,4,3,69,40,69,65,63,60,56,54,54,53,53,53,53,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
6115,195,81,26,0.0,0.0,0.0,0.0,0,1,0,0,0,0,2,1,46,72,59,58,72,65,54,74,59,61,69,66,62,68,86,69,72,78,75,71,40,40,40,40,40,2,3,4,3,69,40,69,61,63,62,56,53,53,52,50,50,51,47,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6116,180,72,25,1.0,2.0,2.0,1.0,0,0,0,0,0,0,0,0,75,69,71,66,66,60,77,72,61,67,76,80,68,68,65,66,64,47,50,70,40,40,40,40,40,3,3,4,2,69,40,49,57,57,56,55,60,60,61,63,63,67,69,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6117,191,83,30,,,,,0,0,0,0,0,0,0,0,43,55,44,45,60,52,43,72,42,44,54,58,69,71,75,56,56,53,48,49,77,74,73,79,79,1,1,4,2,69,69,47,41,41,40,40,40,40,40,40,40,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6118,187,74,29,1.0,0.0,0.0,0.0,1,2,1,1,0,0,0,0,61,73,68,64,71,69,63,65,67,69,70,67,70,74,70,64,76,68,71,70,40,40,40,40,40,2,2,3,1,69,40,58,62,62,69,62,60,57,61,58,56,57,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
6119,177,73,29,0.0,0.0,0.0,0.0,0,1,1,0,0,1,2,0,58,65,58,58,60,60,58,75,58,60,68,68,70,75,75,68,72,78,75,75,40,40,40,40,40,3,3,4,3,69,40,69,63,61,58,54,51,51,49,51,51,51,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6120,170,64,24,0.0,0.0,0.0,0.0,1,0,0,0,1,2,0,2,66,70,68,58,67,69,62,64,59,62,74,72,69,64,67,69,76,70,68,67,40,40,40,40,40,4,4,3,3,69,40,56,69,67,60,58,62,62,58,58,58,58,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6121,169,62,25,0.0,0.0,0.0,2.0,0,0,1,0,2,1,0,2,65,63,64,65,72,71,63,68,61,60,74,78,67,71,66,73,74,70,69,66,40,40,40,40,40,3,3,4,3,69,40,58,65,69,60,61,59,64,57,57,61,58,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6122,173,78,32,0.0,0.0,0.0,1.0,1,2,2,0,1,1,0,1,61,70,67,69,73,71,63,72,66,71,71,71,73,66,72,65,75,64,66,69,40,40,40,40,40,3,2,5,2,69,40,57,63,63,69,65,61,61,58,57,59,58,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6123,176,75,32,1.0,1.0,2.0,0.0,1,0,0,0,0,0,0,0,76,70,70,67,63,62,75,71,70,70,72,75,76,70,72,71,67,45,45,49,40,40,40,40,40,3,3,4,1,69,40,47,56,56,57,55,62,59,60,63,61,65,69,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6124,177,75,28,0.0,1.0,1.0,0.0,0,2,2,2,1,0,0,1,62,68,64,67,70,63,58,67,53,62,70,76,77,77,80,75,83,62,70,78,40,40,40,40,40,2,2,5,2,69,40,61,64,66,69,63,58,61,61,57,57,61,57,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
6125,174,69,28,0.0,1.0,1.0,1.0,0,1,2,2,0,0,0,1,72,72,70,76,65,65,64,71,73,74,74,74,82,75,69,76,81,52,53,64,40,40,40,40,40,2,2,4,3,69,40,53,61,63,64,65,62,62,69,61,63,65,63,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
6126,171,85,25,2.0,1.0,0.0,0.0,2,1,2,2,1,0,0,0,72,72,70,71,73,70,62,60,65,68,80,78,70,70,70,75,74,55,55,65,40,40,40,40,40,2,2,5,3,69,40,51,62,62,65,67,68,66,69,66,62,66,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
6127,179,66,28,0.0,2.0,0.0,2.0,1,0,1,1,2,0,0,2,70,73,72,71,70,69,67,62,62,61,77,79,72,63,60,72,77,55,61,54,40,40,40,40,40,2,2,6,3,69,40,48,61,65,61,64,66,68,65,62,69,68,60,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
